 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;
8066246;"Concierto. Sly And Robbie Meet Peter Niels Molvaer";"";"0";"0";"";"";"2015-07-26 00:00:00.0";"2015-07-26 23:59:00.0";"20:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a13fb827e6a9d410VgnVCM1000000b205a0aRCRD";"Concierto. Sly And Robbie Meet Peter Niels Molvaer";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=569e8051d3a9d410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"440832";"4473259";"40.40596423138839";"-3.698601359753866";"ARGANZUELA";"/contenido/actividades/Conciertos";
8066948;"Concierto. Sufjan Stevens";"";"0";"0";"";"";"2015-09-30 00:00:00.0";"2015-09-30 23:59:00.0";"19:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e20679c4c5e9d410VgnVCM1000000b205a0aRCRD";"Concierto. Sufjan Stevens";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0e0d79c4c5e9d410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"440832";"4473259";"40.40596423138839";"-3.698601359753866";"ARGANZUELA";"/contenido/actividades/Conciertos";
8054440;"Concierto. Wim Mertens";"";"0";"0";"";"";"2015-07-25 00:00:00.0";"2015-07-25 23:59:00.0";"21:30";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1cdbaee7a367d410VgnVCM2000000c205a0aRCRD";"Concierto. Wim Mertens";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bd757059e267d410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"440832";"4473259";"40.40596423138839";"-3.698601359753866";"ARGANZUELA";"/contenido/actividades/Conciertos";
8107974;"Concierto. Wim Mertens_copia";"";"0";"0";"";"";"2015-07-25 00:00:00.0";"2015-07-25 23:59:00.0";"21:30";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b6f29d0da302e410VgnVCM2000000c205a0aRCRD";"Concierto. Orquesta de la Comunidad de Madrid";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38b29d0da302e410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"440832";"4473259";"40.40596423138839";"-3.698601359753866";"ARGANZUELA";"/contenido/actividades/Conciertos";
8068725;"Conferencia. El destete natural";"";"1";"0";"";"";"2015-06-29 00:00:00.0";"2015-06-29 23:59:00.0";"17:30";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ae19ea33c3f9d410VgnVCM2000000c205a0aRCRD";"Actividades. Centro Cultural Valdebernardo (Vicálvaro). Junio 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0567d5c840f9d410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Valdebernardo (Vicálvaro)";"447388";"4472529";"40.39982891410407";"-3.621281890570377";"VICALVARO";"/contenido/actividades/ConferenciasColoquios";
8032025;"Conferencia. Embajadores y Lavapiés en el siglo XVIII";"";"0";"0";"";"";"2015-09-23 00:00:00.0";"2015-09-23 23:59:00.0";"11:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=89837a417f82d410VgnVCM1000000b205a0aRCRD";"Conferencias y Visitas Centro Sociocultural Lavapiés (Centro).  De abril a diciembre 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=edb87a417f82d410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Lavapiés (Centro)";"440583";"4473672";"40.40966697102759";"-3.701574291636879";"CENTRO";"/contenido/actividades/ConferenciasColoquios";
8068154;"Crco: circolo (en la explanada de Madrid Río, Moncloa - Aravaca)";"";"1";"0";"";"";"2015-06-27 00:00:00.0";"2015-06-27 23:59:00.0";"21:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b770f9340f9d410VgnVCM2000000c205a0aRCRD";"Crco: circolo (en la explanada de Madrid Río, Moncloa - Aravaca)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=50cf0f9340f9d410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=925a6fdb2541f010VgnVCM1000000b205a0aRCRD";"Junta Municipal del Distrito de Moncloa - Aravaca";"439138";"4476517";"40.43519137700088";"-3.718876324432256";"MONCLOA-ARAVACA";"/contenido/actividades/Circos";
8058681;"Creación de mundos 3ª sesión";"Inscripción del 25 de mayo al 19 de junio. Hasta completar aforo";"1";"0";"";"";"2015-06-29 00:00:00.0";"2015-06-29 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=595f60e96db8d410VgnVCM2000000c205a0aRCRD";"Creación de mundos imaginarios en la Biblioteca Pública Municipal Ana María Matute";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec4e60e96db8d410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Ana María Matute (Carabanchel)";"438946";"4472344";"40.3975850662447";"-3.7207386328562357";"CARABANCHEL";"/contenido/actividades/ActividadesInfantiles";
8063949;"Cuentacuentos infantil (Villa de Vallecas): ?The King´s Servant?";"";"1";"0";"";"";"2015-06-27 00:00:00.0";"2015-06-27 23:59:00.0";"12:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3b3d04a1c599d410VgnVCM2000000c205a0aRCRD";"Cuentacuentos infantil (Villa de Vallecas): ?The King´s Servant?";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0936c92f7499d410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Zazuar (Villa de Vallecas)";"448659";"4470631";"40.38281899948726";"-3.606140062044455";"VILLA DE VALLECAS";"/contenido/actividades/ActividadesInfantiles";
8073906;"Cuentacuentos infantil. Cuentos con Tigo";"";"0";"0";"";"";"2015-06-27 00:00:00.0";"2015-06-27 23:59:00.0";"12:00";"Para niños desde 3 años.";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=45e3d39d523bd410VgnVCM2000000c205a0aRCRD";"Actividades infantiles. Centro Cultural Clara del Rey (Centro). Junio 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e2bd39d523bd410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e163d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Clara del Rey (Centro)";"440311";"4475538";"40.42645727541646";"-3.704955239548958";"CENTRO";"/contenido/actividades/CuentacuentosTiteresMarionetas";
8048384;"Cuentacuentos. Dos palabras.";"";"1";"0";"";"";"2015-09-06 00:00:00.0";"2015-09-06 23:59:00.0";"12:00";" Plaza Puerta de Toledo. 
 Compañia: La Cantera Exploraciones Teatrales. 
   ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b3a37174dd66d410VgnVCM2000000c205a0aRCRD";"Cuentacuentos. Dos palabras.";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24407174dd66d410VgnVCM2000000c205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesInfantiles";
8066610;"Cuentacuentos. Miau, miau";"";"0";"0";"";"";"2015-06-27 00:00:00.0";"2015-06-27 23:59:00.0";"12:00";"Edad: desde 3 años";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4da0c4d949a9d410VgnVCM1000000b205a0aRCRD";"Actividades infantiles. Centro sociocultural Lavapiés. Junio 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5cbcc4d949a9d410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Lavapiés (Centro)";"440583";"4473672";"40.40966697102759";"-3.701574291636879";"CENTRO";"/contenido/actividades/CuentacuentosTiteresMarionetas";
8048396;"Cuentacuentos: 'Chimpachela y la librería mágica' a cargo de la Compañía Martelache";"";"1";"0";"";"";"2015-09-26 00:00:00.0";"2015-09-26 23:59:00.0";"12:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c1a77174dd66d410VgnVCM2000000c205a0aRCRD";"PROGRAMACIÓN CULTURAL EN VIRGEN DE BEGOÑA (Fuencarral - El Pardo)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fa34a4a19b66d410VgnVCM2000000c205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/FiestasActividadesCalle";
7936449;"Cuentos infantiles";"";"1";"0";"";"";"2015-10-01 00:00:00.0";"2015-10-01 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4a5132c1d0c410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Ana Maria Matute.";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c66b694a011a410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Ana María Matute (Carabanchel)";"438946";"4472344";"40.3975850662447";"-3.7207386328562357";"CARABANCHEL";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7991079;"Curso de mecánica básica para bicicletas";"";"0";"1";"X";"";"2013-12-04 00:00:00.0";"2016-04-13 23:59:00.0";"00:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ea3de53f22cc410VgnVCM2000000c205a0aRCRD";"Curso de mecánica básica para bicicletas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=598ade53f22cc410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"440934";"4471754";"40.39241367848808";"-3.697259467865366";"ARGANZUELA";"/contenido/actividades/CursosTalleres";
8084275;"Curso. Taller de videocurrículum, herramienta para la inserción laboral";"90 euros.";"0";"1";"L,M,X,J,V,S,D";"";"2015-06-30 00:00:00.0";"2015-07-02 23:59:00.0";"17:30";" Taller teórico-práctico para conocer las potencialidades del uso del Videocurrículum como herramienta en la búsqueda activa de empleo. 
 Duración:  9 horas   presencial.  
  Inscripción :  www.ifisgrupo5.com  
   ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0894b156143dd410VgnVCM2000000c205a0aRCRD";"Cursos y talleres en la Casa del Lector. Junio 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bbcfba561f32d410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD";"Casa del Lector";"440824";"4471863";"40.3933877847248";"-3.698565632659468";"ARGANZUELA";"/contenido/actividades/CursosTalleres";
8050123;"Danza-música. Exhibición y taller de Capoeira";"";"1";"0";"";"";"2015-07-03 00:00:00.0";"2015-07-03 23:59:00.0";"21:00";" Calle Raimundo Fernandez Villaverde 33 ( puerta centro juvenil). 
 Cultural Deportiva Río. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4338f318acb6d410VgnVCM1000000b205a0aRCRD";"Danza-música. Exhibición y taller de Capoeira";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c7bcb236eab6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
8050054;"Danza-música. Exhibición y taller de Capoeira";"";"1";"0";"";"";"2015-09-06 00:00:00.0";"2015-09-06 23:59:00.0";"12:30";" Plaza de Chamberí. 
 Asociación Cultural Deportiva Río ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4762b236eab6d410VgnVCM1000000b205a0aRCRD";"Danza-música. Exhibición y taller de Capoeira";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c7bcb236eab6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
8100108;"Danza. Actuación de Baile Español (San Blas - Canillejas)";"";"1";"0";"";"";"2015-06-28 00:00:00.0";"2015-06-28 23:59:00.0";"19:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7631cf683c00e410VgnVCM2000000c205a0aRCRD";"Danza. Actuación de Baile Español (San Blas - Canillejas)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=801ccf683c00e410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buero Vallejo (San Blas - Canillejas)";"448133";"4477512";"40.44477474902185";"-3.6129105844633775";"SAN BLAS-CANILLEJAS";"/contenido/actividades/DanzaBallet";
8050985;"Danza. Delta Víctor";"";"1";"0";"";"";"2015-07-12 00:00:00.0";"2015-07-12 23:59:00.0";"20:00";" Dos pases.  
 El mirador de Europa (cercanías Asamblea). 
 La intrusa Danza. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2fc2bc286f6d410VgnVCM1000000b205a0aRCRD";"Danza. Delta Víctor";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=660b2bc286f6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
8070509;"Danza. Elisium";"";"1";"0";"";"";"2015-06-27 00:00:00.0";"2015-06-27 23:59:00.0";"18:30";" Grupo: Zambra ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2dd33ca57edad410VgnVCM2000000c205a0aRCRD";"Actividades. Centro cultural San Francisco-La Prensa. (Carabanchel). Junio 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09833ca57edad410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5787e842ec9a6110VgnVCM1000000b205a0aRCRD";"Centro Cultural San Francisco La Prensa (Carabanchel)";"437153";"4470063";"40.37690319217392";"-3.741639735552097";"CARABANCHEL";"/contenido/actividades/DanzaBallet";
8019143;"Danza. Festival fin de cursos talleres";"";"1";"0";"";"";"2015-06-27 00:00:00.0";"2015-06-27 23:59:00.0";"18:00";" Intérpretes: alumnos de los talleres del Centro Cultural La Elipa y Centro Sociocultural Ciudad Lineal. 
 Para todos los públicos. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e7d5a471c250d410VgnVCM2000000c205a0aRCRD";"Actividades. Centro Cultural La Elipa (Ciudad - Lineal). Junio 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=41623f787150d410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural la Elipa (Ciudad Lineal)";"444944";"4475273";"40.424399136378106";"-3.6503185491568644";"CIUDAD LINEAL";"/contenido/actividades/DanzaBallet";
8050099;"Danza. Haablk";"";"1";"0";"";"";"2015-09-27 00:00:00.0";"2015-09-27 23:59:00.0";"19:00";" Concha Acústica Parque Berlín. 
 Compañía Dani Pannullo ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f5f79281cb6d410VgnVCM1000000b205a0aRCRD";"Danza. Haablk";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e0b79281cb6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
8050108;"Danza. Haablk";"";"1";"0";"";"";"2015-07-19 00:00:00.0";"2015-07-19 23:59:00.0";"21:00";" Parque Carlos Arias. 
 Compañía Dani Pannullo ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7c379281cb6d410VgnVCM1000000b205a0aRCRD";"Danza. Haablk";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e0b79281cb6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
8049402;"Danza. Longfade";"";"1";"0";"";"";"2015-09-11 00:00:00.0";"2015-09-11 23:59:00.0";"20:00";" Patio del Centro Juvenil de Carabanchel Alto 
 Compañía Elías Aguirre ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=75f3ef0852b6d410VgnVCM1000000b205a0aRCRD";"Danza. Longfade";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=caf1ad7eb1b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
8049393;"Danza. Longfade";"";"1";"0";"";"";"2015-07-04 00:00:00.0";"2015-07-04 23:59:00.0";"20:00";" Dos pases.  
 Parque La Vaguada 
 Compañía Elías Aguirre ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42aeef0852b6d410VgnVCM1000000b205a0aRCRD";"Danza. Longfade";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=caf1ad7eb1b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
8049367;"Danza. Longfade";"";"1";"0";"";"";"2015-07-05 00:00:00.0";"2015-07-05 23:59:00.0";"20:00";" Dos pases.  
 Explanada Centro Cultural Casa del Reloj. 
 Compañía Elías Aguirre ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6737ad7eb1b6d410VgnVCM1000000b205a0aRCRD";"Danza. Longfade";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=caf1ad7eb1b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
8049424;"Danza. Longfade";"";"1";"0";"";"";"2015-07-03 00:00:00.0";"2015-07-03 23:59:00.0";"20:00";" El mirador de Europa (cercanías Asamblea) 
 Compañía Elías Aguirre ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8159185cc2b6d410VgnVCM1000000b205a0aRCRD";"Danza. Longfade";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=caf1ad7eb1b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
8049460;"Danza. Longfade";"";"1";"0";"";"";"2015-09-12 00:00:00.0";"2015-09-12 23:59:00.0";"20:00";" Auditorio Hacienda de Pavones 207 esquina con Fuente Carrantona. 
 Compañía Elías Aguirre ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8576185cc2b6d410VgnVCM1000000b205a0aRCRD";"Danza. Longfade";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=caf1ad7eb1b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
8049380;"Danza. Longfade";"";"1";"0";"";"";"2015-09-13 00:00:00.0";"2015-09-13 23:59:00.0";"12:30";" Dos pases. 
 Plaza de Chamberí 
 Compañía Elías Aguirre. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9babef0852b6d410VgnVCM1000000b205a0aRCRD";"Danza. Longfade";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=caf1ad7eb1b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/DanzaBallet";
